Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Profit,Shipping Cost,Customer Name,Customer State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name
6500,29/06/2015,Critical,20,38.29,Regular Air,-16.15,1.63,Tony Sayre,New York,East,Home Office,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"
6500,03/04/2017,Critical,15,448.07,Regular Air,-141.02,8.65,Tony Sayre,New York,East,Home Office,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum"
6501,23/04/2017,High,35,236.99,Regular Air,-95.79,6.74,Arianne Irving,Texas,Central,Corporate,Office Supplies,Paper,Xerox 215
6501,24/04/2016,High,46,4617.336,Regular Air,978.354,7.69,Arianne Irving,Texas,Central,Corporate,Technology,Telephones and Communication,Timeport L7089
6502,21/03/2016,Medium,16,116.11,Express Air,-36.46,5.83,Max Jones,Washington,West,Home Office,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"
6502,18/08/2015,Medium,30,306.92,Regular Air,13.46,5.12,Max Jones,Washington,West,Home Office,Office Supplies,Paper,Xerox 1948
6529,08/08/2015,Medium,35,89.71,Regular Air,20.71,0.8,Cynthia Arntzen,Texas,Central,Small Business,Office Supplies,Rubber Bands,Staples Metal Binder Clips
6531,05/07/2015,High,28,541.95,Regular Air,143.04,4.1,Jill Fjeld,Colorado,West,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set
6531,21/07/2016,High,42,188.23,Regular Air,-145.1,5.15,Jill Fjeld,Colorado,West,Home Office,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags"
6535,15/02/2017,Critical,11,312.36,Express Air,-19.33,8.99,Adrian Hane,Mass,East,Corporate,Office Supplies,Pens & Art Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
6560,22/08/2015,Low,20,169.18,Regular Air,-18.73,3.5,Max Ludwig,Virginia,South,Corporate,Office Supplies,Appliances,Staples 4 Outlet Surge Protector
6560,16/05/2016,Low,37,8252.392,Delivery Truck,1853.19,35.67,Max Ludwig,Virginia,South,Corporate,Furniture,Tables,Global Adaptabilities™ Conference Tables
6562,16/05/2016,Critical,12,17274.87,Delivery Truck,2028.12,14.7,Brendan Sweed,Wisconsin,Central,Consumer,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer
6564,16/12/2015,Low,26,448.23,Regular Air,110.6,4,Anne McFarland,Florida,South,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard
6566,10/11/2015,Critical,21,748.83,Regular Air,250.01,1.99,Kean Thornton,Colorado,West,Corporate,Technology,Computer Peripherals,"Imation Neon 80 Minute CD-R Spindle, 50/Pack"
6592,07/07/2015,Low,33,1621.1,Express Air,-971.36,35,Tamara Chand,Delaware,East,Consumer,Office Supplies,Storage & Organization,Tennsco Industrial Shelving
6592,09/04/2016,Low,29,194.29,Regular Air,-177.17,8.37,Tamara Chand,Delaware,East,Consumer,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
6596,18/06/2015,Low,36,18028.07,Delivery Truck,8157.7,28.14,Chad Sievert,New Jersey,East,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers"
6625,17/10/2016,High,23,21062.91,Delivery Truck,5713.53,44.55,Roy Skaria,Illinois,Central,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
6656,13/03/2017,Critical,45,1802,Regular Air,508.963,10.55,Dennis Bolton,New Jersey,East,Small Business,Office Supplies,Binders and Binder Accessories,Ibico Recycled Linen-Style Covers
6656,28/08/2016,Critical,50,1832.22,Regular Air,805.4345,2.99,Dennis Bolton,New Jersey,East,Small Business,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders
6661,20/12/2016,Low,47,19224.92,Delivery Truck,6635.15,49,Clytie Kelty,South Carolina,South,Small Business,Technology,Copiers and Fax,Canon PC940 Copier
6661,02/05/2017,Low,39,778.62,Regular Air,247.24,6.15,Clytie Kelty,South Carolina,South,Small Business,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock"
6693,28/03/2017,Critical,16,40.85,Regular Air,6.46,0.8,Astrea Jones,Georgia,South,Corporate,Office Supplies,Rubber Bands,Staples Metal Binder Clips
6695,30/10/2016,Low,49,295.24,Express Air,-279.933,8.49,Natalie Webber,Ohio,Central,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings
6720,25/03/2016,Not Specified,31,164.62,Regular Air,-93.7135,5.74,Patrick Jones,Alabama,South,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders
6720,10/04/2017,Not Specified,8,53.89,Regular Air,17.63,0.5,Patrick Jones,Alabama,South,Home Office,Office Supplies,Labels,Avery 48
6720,04/09/2016,Not Specified,36,4225.77,Delivery Truck,-1393.69,58.64,Patrick Jones,Alabama,South,Home Office,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
6727,16/06/2016,Low,12,33.43,Regular Air,8.47,0.5,Stuart Van,Nebraska,Central,Consumer,Office Supplies,Labels,Avery 498
6753,09/05/2016,Low,7,53.14,Regular Air,14.57,4.95,Robert Barroso,California,West,Small Business,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
6754,27/08/2015,High,13,2388.636,Regular Air,190.998,5.26,Bill Overfelt,California,West,Corporate,Technology,Telephones and Communication,i470
6755,24/07/2015,High,20,156.47,Regular Air,-39.2265,6.05,Kelly Lampkin,Utah,West,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1"""
6757,05/03/2016,Medium,11,2503.008,Delivery Truck,-298.62,61.76,Brooke Gillingham,South Carolina,South,Small Business,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
6757,02/12/2015,Medium,27,869.78,Regular Air,43.36,8.22,Brooke Gillingham,South Carolina,South,Small Business,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
6785,15/04/2016,Medium,7,181.32,Regular Air,80.32,8.99,Nathan Mautz,Alabama,South,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
6788,16/07/2015,Not Specified,6,11.15,Regular Air,-2.62,0.75,Bobby Elias,Georgia,South,Small Business,Office Supplies,Rubber Bands,Assorted Color Push Pins
6788,20/01/2017,Not Specified,41,127.84,Express Air,12.69,0.96,Bobby Elias,Georgia,South,Small Business,Office Supplies,Pens & Art Supplies,Newell 343
6791,21/11/2016,Medium,14,730.33,Express Air,110.77,10.17,Lindsay Castell,Nebraska,Central,Small Business,Technology,Office Machines,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator
6823,16/06/2016,Not Specified,50,1262.72,Regular Air,490.28,2.99,Todd Boyes,Colorado,West,Small Business,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders
6823,25/07/2015,Not Specified,31,524.19,Regular Air,-135.46,8.99,Todd Boyes,Colorado,West,Small Business,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack"
6848,18/03/2017,High,22,116.84,Regular Air,-125.442,7.78,Kelly Collister,Ohio,Central,Consumer,Office Supplies,Binders and Binder Accessories,3M Organizer Strips
6850,30/03/2017,High,8,81.56,Regular Air,-7.23,1.99,Chuck Clark,New York,East,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R
6850,02/04/2017,High,41,2088.5,Regular Air,675.07,10.17,Chuck Clark,New York,East,Corporate,Technology,Office Machines,Canon MP25DIII Desktop Whisper-Quiet Printing Calculator
6850,21/08/2016,High,26,3753.72,Delivery Truck,-556.25,52.42,Chuck Clark,New York,East,Corporate,Furniture,Tables,Balt Split Level Computer Training Table
6850,06/10/2016,High,34,2126.72,Regular Air,150.04,6.88,Chuck Clark,New York,East,Corporate,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System
6854,28/08/2015,Medium,19,129.84,Express Air,2.39,4.95,Victor Price,North Carolina,South,Consumer,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
6854,20/11/2016,Medium,1,22.13,Express Air,-2.392,6.16,Victor Price,North Carolina,South,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips
6880,28/03/2016,Medium,5,235.49,Regular Air,21.78,5.86,Peter Buhler,Texas,Central,Consumer,Office Supplies,Paper,Xerox 1938
6884,06/05/2016,Low,47,296.13,Regular Air,119.09,1.02,Skye Norling,New Jersey,East,Home Office,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
6884,13/07/2015,Low,41,217,Regular Air,-61.21,4.75,Skye Norling,New Jersey,East,Home Office,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
6885,27/11/2016,Low,40,879.54,Regular Air,166.93,6.3,Damala Kotsonis,Maryland,South,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator
6885,23/07/2015,Low,4,481.27,Delivery Truck,-181.27,30,Damala Kotsonis,Maryland,South,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs
6886,06/04/2017,High,46,8177.07,Regular Air,2385.3,19.99,Maureen Gastineau,California,West,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand"
6912,16/02/2016,Not Specified,14,294.52,Regular Air,15.34,5.94,Alan Shonely,Colorado,West,Small Business,Office Supplies,Appliances,Holmes HEPA Air Purifier
6916,19/04/2017,Low,40,436.17,Express Air,-141.27,7.46,Andrew Gjertsen,Delaware,East,Consumer,Office Supplies,Storage & Organization,Crate-A-Files™
6918,16/03/2017,Critical,38,1559.5,Regular Air,515.83,1.99,Erin Ashbrook,Utah,West,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples"
6947,19/03/2017,Critical,9,520.49,Regular Air,-51.01,18.45,Logan Currie,Texas,Central,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
6948,17/06/2016,Not Specified,15,1143.88,Regular Air,-88.7,4,Phillip Breyer,Washington,West,Corporate,Technology,Computer Peripherals,Keytronic French Keyboard
6950,22/11/2016,Low,4,187.3995,Regular Air,-225.302,3.3,Dianna Arnett,Georgia,South,Home Office,Technology,Telephones and Communication,Accessory24
6978,09/09/2015,High,47,371.95,Regular Air,-87.4,2.83,Art Foster,Illinois,Central,Home Office,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack"
6979,23/10/2016,Critical,28,334.89,Regular Air,-1.65,5.99,Keith Dawkins,Texas,Central,Home Office,Technology,Office Machines,TI 30X Scientific Calculator
6980,22/04/2017,Not Specified,18,136.29,Regular Air,-77.28,7.72,Ralph Knight,New Jersey,East,Consumer,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders"
6982,19/04/2016,Not Specified,32,1311.25,Express Air,407.44,1.99,Dorothy Wardle,Delaware,East,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples"
6982,01/05/2017,Not Specified,5,544.41,Delivery Truck,-338.27,57.38,Dorothy Wardle,Delaware,East,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
6982,25/04/2017,Not Specified,41,844.09,Regular Air,52.56,10.49,Dorothy Wardle,Delaware,East,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock
7015,27/01/2017,Not Specified,42,7143.927,Express Air,2374.731,4.2,Matt Abelman,Mass,East,Home Office,Technology,Telephones and Communication,T65
7015,30/03/2017,Not Specified,47,1880.8,Regular Air,775.88,1.99,Matt Abelman,Mass,East,Home Office,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack"
7042,02/05/2016,Medium,4,1187.864,Delivery Truck,-347.16,85.63,Dean Katz,Florida,South,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops
7043,01/05/2017,Critical,4,11.08,Regular Air,-8.93,4.08,Giulietta Dortch,Georgia,South,Corporate,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke"
7072,17/11/2015,Critical,29,258.61,Regular Air,-15.962,5.6,Maureen Fritzler,Washington,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs
7075,16/06/2016,Low,15,241.89,Regular Air,-83.3,10.68,Shirley Jackson,California,West,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue"
7075,12/09/2015,Low,43,83.34,Regular Air,-93.18,2.58,Shirley Jackson,California,West,Corporate,Office Supplies,Rubber Bands,"Super Bands, 12/Pack"
7077,19/04/2016,High,14,304.52,Regular Air,25.34,5.94,Georgia Rosenberg,Idaho,West,Consumer,Office Supplies,Appliances,Holmes HEPA Air Purifier
7078,10/05/2017,High,11,49.58,Express Air,-47.0235,6.27,Ricardo Block,Alabama,South,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders
7078,26/01/2016,High,29,465.52,Express Air,65.35,8.99,Ricardo Block,Alabama,South,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt"
7078,27/08/2015,High,9,112.12,Regular Air,-8.45,6.12,Ricardo Block,Alabama,South,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
7078,06/04/2016,High,16,1939.65,Delivery Truck,-885.73,70.2,Ricardo Block,Alabama,South,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy"
7079,31/08/2016,Medium,44,12296.49,Delivery Truck,-416.7,57,Brenda Bowman,Ohio,Central,Small Business,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs
7079,26/09/2015,Medium,18,128.13,Regular Air,-34.91,5.94,Brenda Bowman,Ohio,Central,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
7105,18/04/2017,Low,17,77.19,Regular Air,-81.35,6.89,Brian Moss,Alabama,South,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac
7106,19/08/2015,Low,8,118.98,Regular Air,-12.765,7.27,Shaun Weien,Mass,East,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand"
7106,15/04/2016,Low,31,4910.09,Regular Air,1669.38,5.5,Shaun Weien,Mass,East,Home Office,Technology,Computer Peripherals,Gyration RF Keyboard
7106,22/02/2016,Low,36,1058.45,Regular Air,-386.02,19.99,Shaun Weien,Mass,East,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer®
7107,25/03/2016,Not Specified,3,172.04,Regular Air,143.08,11.1,Steve Chapman,North Carolina,South,Corporate,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets
7107,23/11/2016,Not Specified,32,1724.82,Regular Air,407.8,5.08,Steve Chapman,North Carolina,South,Corporate,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders
7107,24/07/2015,Not Specified,3,113.14,Regular Air,-21.23,5.08,Steve Chapman,North Carolina,South,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate"
7110,30/10/2016,Low,22,6396.2,Regular Air,1902.24,24.49,Grant Carroll,Mass,East,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair
7136,10/08/2016,High,17,642.9,Regular Air,88.72,1.99,Lena Cacioppo,Michigan,Central,Home Office,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples"
7136,13/03/2017,High,9,47.28,Regular Air,17.05,0.5,Lena Cacioppo,Michigan,Central,Home Office,Office Supplies,Labels,Avery 493
7142,26/08/2016,Critical,36,132.86,Regular Air,57,0.5,Cari Sayre,Idaho,West,Corporate,Office Supplies,Labels,Avery 501
7169,31/08/2015,Medium,30,1580.6005,Regular Air,303.525,2.79,Lela Donovan,Mass,East,Corporate,Technology,Telephones and Communication,V8162
7169,06/09/2016,Medium,22,446.72,Regular Air,-39,14.39,Lela Donovan,Mass,East,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
7171,10/08/2015,Medium,28,1703.8505,Regular Air,316.062,8.99,Andy Gerbode,Texas,Central,Consumer,Technology,Telephones and Communication,8260
7171,26/04/2016,Medium,17,303.1865,Regular Air,92.592,0.99,Andy Gerbode,Texas,Central,Consumer,Technology,Telephones and Communication,Accessory21
7174,17/01/2017,Not Specified,10,141.92,Regular Air,12.2,8.99,Thomas Thornton,California,West,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame
7175,26/12/2015,Critical,10,748.25,Delivery Truck,-86.99,26.74,Helen Andreada,Colorado,West,Corporate,Furniture,Bookcases,"Hon Metal Bookcases, Black"
7203,22/06/2016,High,25,21752.01,Regular Air,9296.348,19.99,Ruben Dartt,New York,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System
7239,14/05/2016,Medium,50,6206.16,Regular Air,1416.27,19.99,Craig Carroll,Idaho,West,Small Business,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ®
7267,23/07/2015,High,19,262.32,Regular Air,5.1595,6.46,Muhammed Yedwab,New York,East,Consumer,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front"
7269,12/05/2016,Medium,29,1707.99,Regular Air,391.185,3.99,Muhammed Yedwab,New York,East,Consumer,Technology,Telephones and Communication,StarTAC 7760
7297,25/12/2015,High,7,296.84,Regular Air,-71.83,1.99,Debra Catini,Colorado,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus"
7297,10/09/2015,High,26,936.95,Regular Air,-0.74,19.99,Debra Catini,Colorado,West,Small Business,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame"
7297,08/08/2015,High,4,1620.94,Delivery Truck,-448.85,76.37,Debra Catini,Colorado,West,Small Business,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture
7301,28/07/2016,Low,17,959.089,Regular Air,124.992,2.5,Logan Haushalter,Nebraska,Central,Corporate,Technology,Telephones and Communication,6000
7335,24/12/2015,Low,43,3681.7495,Regular Air,1196.442,4.9,Maureen Grace,Ohio,Central,Corporate,Technology,Telephones and Communication,T60
7363,06/05/2017,Medium,24,875.52,Regular Air,5.71,13.99,Sung Shariari,Virginia,South,Corporate,Furniture,Office Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"
7364,16/10/2015,High,15,260.39,Regular Air,-48.57,12.39,Mary Zewe,New Jersey,East,Corporate,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes
7367,02/08/2015,Low,48,269.93,Express Air,119.64,0.95,Raymond Fair,California,West,Small Business,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
7367,09/11/2015,Low,46,303.62,Regular Air,-59.98,2.74,Raymond Fair,California,West,Small Business,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack"
7398,18/04/2017,Not Specified,34,2181.44,Regular Air,-896.34,35,Craig Carroll,Idaho,West,Corporate,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving
7398,29/04/2017,Not Specified,6,55.77,Regular Air,-4.37,2.25,Craig Carroll,Idaho,West,Corporate,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils
7427,04/09/2016,Not Specified,47,16002.29,Regular Air,4604.79,19.99,Ricardo Emerson,Arizona,West,Corporate,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum
7427,10/04/2017,Not Specified,9,182.26,Regular Air,60.6135,1.49,Ricardo Emerson,Arizona,West,Corporate,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder
